"","Cruise","depth","sal","temp","dissolvedO","dO_percent","id"
"12363","RP3",64.8,37.0274,21.0084,4.948,98.551,"ADAPTIVE STN 2"
"12364","RP3",65,37.0344,21.0087,4.9447,98.49,"ADAPTIVE STN 2"
"12365","RP3",65.2,37.0337,20.9965,4.9506,98.586,"ADAPTIVE STN 2"
"12366","RP3",65.4,37.0369,20.9449,4.949,98.464,"ADAPTIVE STN 2"
"12367","RP3",65.6,37.0479,20.862,4.9127,97.603,"ADAPTIVE STN 2"
"12368","RP3",65.8,37.0428,20.8081,4.8903,97.061,"ADAPTIVE STN 2"
"12369","RP3",66,37.0256,20.8003,4.8972,97.174,"ADAPTIVE STN 2"
"12370","RP3",66.2,37.0251,20.7728,4.8994,97.169,"ADAPTIVE STN 2"
"12371","RP3",66.4,37.0242,20.7321,4.8805,96.724,"ADAPTIVE STN 2"
"12372","RP3",66.6,37.0142,20.7227,4.8735,96.563,"ADAPTIVE STN 2"
"12373","RP3",66.8,37.0373,20.6358,4.8643,96.242,"ADAPTIVE STN 2"
"12374","RP3",67,37.0192,20.5664,4.8671,96.167,"ADAPTIVE STN 2"
"12375","RP3",67.2,37.0124,20.5751,4.8634,96.106,"ADAPTIVE STN 2"
"12376","RP3",67.4,37.0003,20.5314,4.7834,94.444,"ADAPTIVE STN 2"
"12377","RP3",67.6,37.0027,20.5042,4.7835,94.4,"ADAPTIVE STN 2"
"12378","RP3",68,37.001,20.4739,4.7919,94.5,"ADAPTIVE STN 2"
"12379","RP3",68.2,36.9897,20.4564,4.784,94.321,"ADAPTIVE STN 2"
"12380","RP3",68.8,36.9839,20.4351,4.7569,93.747,"ADAPTIVE STN 2"
"12381","RP3",69,36.9815,20.4251,4.7628,93.846,"ADAPTIVE STN 2"
"12382","RP3",69.4,37.0008,20.4374,4.7658,93.904,"ADAPTIVE STN 2"
"12383","RP3",69.6,36.9797,20.4233,4.7699,93.981,"ADAPTIVE STN 2"
"12384","RP3",69.8,36.9799,20.4207,4.767,93.919,"ADAPTIVE STN 2"
"12385","RP3",70,36.9777,20.4222,4.7601,93.785,"ADAPTIVE STN 2"
"12386","RP3",70.2,36.978,20.4219,4.7567,93.718,"ADAPTIVE STN 2"
"12387","RP3",70.6,36.9842,20.41,4.762,93.793,"ADAPTIVE STN 2"
"12388","RP3",70.8,36.9751,20.3993,4.7619,93.78,"ADAPTIVE STN 2"
"12389","RP3",71,36.9763,20.3982,4.7505,93.554,"ADAPTIVE STN 2"
"12390","RP3",71.2,36.9721,20.3836,4.7414,93.348,"ADAPTIVE STN 2"
"12391","RP3",71.4,36.9728,20.3832,4.7453,93.425,"ADAPTIVE STN 2"
"12392","RP3",71.6,36.97,20.3567,4.7346,93.169,"ADAPTIVE STN 2"
"12393","RP3",71.8,36.9688,20.301,4.7079,92.549,"ADAPTIVE STN 2"
"12394","RP3",72,36.9676,20.305,4.7049,92.496,"ADAPTIVE STN 2"
"12395","RP3",72.2,36.9643,20.2961,4.6908,92.201,"ADAPTIVE STN 2"
"12396","RP3",72.4,36.9633,20.2954,4.6909,92.2,"ADAPTIVE STN 2"
"12397","RP3",72.6,36.9627,20.2954,4.7068,92.513,"ADAPTIVE STN 2"
"12398","RP3",72.8,36.9638,20.2925,4.7161,92.692,"ADAPTIVE STN 2"
"12399","RP3",73.2,36.962,20.2898,4.6978,92.327,"ADAPTIVE STN 2"
"12400","RP3",73.8,36.9786,20.3018,4.6943,92.263,"ADAPTIVE STN 2"
"12401","RP3",74,36.9587,20.2539,4.7008,92.325,"ADAPTIVE STN 2"
"12402","RP3",74.2,36.9576,20.2539,4.6915,92.141,"ADAPTIVE STN 2"
"12403","RP3",74.4,36.9563,20.2538,4.713,92.562,"ADAPTIVE STN 2"
"12404","RP3",74.6,36.9562,20.2535,4.6954,92.216,"ADAPTIVE STN 2"
"12405","RP3",75,36.9465,20.2487,4.7039,92.382,"ADAPTIVE STN 2"
"12406","RP3",75.2,36.9549,20.2536,4.7037,92.379,"ADAPTIVE STN 2"
"12407","RP3",75.6,36.9992,20.2785,4.7085,92.473,"ADAPTIVE STN 2"
"12408","RP3",75.8,36.9547,20.254,4.6994,92.295,"ADAPTIVE STN 2"
"12409","RP3",74,36.9937,20.2753,4.7037,92.379,"ADAPTIVE STN 2"
"12410","RP3",73.6,36.9609,20.2582,4.7266,92.833,"ADAPTIVE STN 2"
"12411","RP3",73.4,36.9557,20.2557,4.736,93.018,"ADAPTIVE STN 2"
"12412","RP3",73,36.9553,20.2568,4.7247,92.797,"ADAPTIVE STN 2"
"12413","RP3",72.8,36.9552,20.261,4.713,92.575,"ADAPTIVE STN 2"
"12414","RP3",72.2,36.9506,20.2588,4.7104,92.525,"ADAPTIVE STN 2"
"12415","RP3",71.8,36.9155,20.2524,4.7037,92.422,"ADAPTIVE STN 2"
"12416","RP3",71.4,36.9583,20.2867,4.7128,92.614,"ADAPTIVE STN 2"
"12417","RP3",71.2,36.9679,20.3802,4.7829,94.157,"ADAPTIVE STN 2"
"12418","RP3",71,36.9708,20.4042,4.7732,94.008,"ADAPTIVE STN 2"
"12419","RP3",70.8,36.9712,20.4206,4.8065,94.694,"ADAPTIVE STN 2"
"12420","RP3",70.6,36.9723,20.4179,4.7968,94.496,"ADAPTIVE STN 2"
"12421","RP3",70.2,36.9343,20.3863,4.7678,93.915,"ADAPTIVE STN 2"
"12422","RP3",70,36.9761,20.4229,4.7801,94.178,"ADAPTIVE STN 2"
"12423","RP3",69.8,36.9845,20.5373,4.883,96.411,"ADAPTIVE STN 2"
"12424","RP3",69.6,36.9848,20.527,4.8667,96.071,"ADAPTIVE STN 2"
"12425","RP3",69.4,36.9852,20.5305,4.8578,95.902,"ADAPTIVE STN 2"
"12426","RP3",69.2,36.9855,20.5274,4.8545,95.832,"ADAPTIVE STN 2"
"12427","RP3",68.8,36.9574,20.5204,4.8507,95.771,"ADAPTIVE STN 2"
"12428","RP3",68.6,36.9852,20.5371,4.8304,95.371,"ADAPTIVE STN 2"
"12429","RP3",68.2,36.9993,20.5632,4.8653,96.096,"ADAPTIVE STN 2"
"12430","RP3",68,36.9907,20.5715,4.8659,96.136,"ADAPTIVE STN 2"
"12431","RP3",67.8,36.9934,20.5938,4.8784,96.424,"ADAPTIVE STN 2"
"12432","RP3",67.6,37.0033,20.6517,4.9058,97.071,"ADAPTIVE STN 2"
"12433","RP3",67.4,37.0135,20.7071,4.9339,97.731,"ADAPTIVE STN 2"
"12434","RP3",67.2,37.0114,20.6616,4.9142,97.26,"ADAPTIVE STN 2"
"12435","RP3",67,37.0022,20.6827,4.8835,96.685,"ADAPTIVE STN 2"
"12436","RP3",66.6,37.0116,20.845,4.9755,98.8,"ADAPTIVE STN 2"
"12437","RP3",66.4,37.0167,20.9032,4.9974,99.342,"ADAPTIVE STN 2"
"12438","RP3",66.2,37.017,20.8955,4.9867,99.116,"ADAPTIVE STN 2"
"12439","RP3",66,37.0189,20.9368,4.9681,98.819,"ADAPTIVE STN 2"
"12440","RP3",65.8,37.0221,20.9617,4.9703,98.909,"ADAPTIVE STN 2"
"12441","RP3",65.6,37.0231,20.9769,4.9841,99.212,"ADAPTIVE STN 2"
"12442","RP3",65.4,37.0266,21.0077,4.9948,99.481,"ADAPTIVE STN 2"
"12443","RP3",65.2,37.031,21.0782,5.0336,100.384,"ADAPTIVE STN 2"
"12444","RP3",65,37.0346,21.073,5.0165,100.037,"ADAPTIVE STN 2"
"12445","RP3",64.8,37.0365,21.0715,5.0187,100.077,"ADAPTIVE STN 2"
"12446","RP3",64.6,37.0328,21.1083,5.0396,100.559,"ADAPTIVE STN 2"
"12447","RP3",64.4,37.039,21.118,5.0326,100.439,"ADAPTIVE STN 2"
"12448","RP3",64.2,37.0381,21.1152,5.0223,100.23,"ADAPTIVE STN 2"
"12449","RP3",64,37.038,21.1145,5.0319,100.42,"ADAPTIVE STN 2"
"12450","RP3",63.8,37.038,21.1142,5.0177,100.135,"ADAPTIVE STN 2"
"12451","RP3",63.6,37.0385,21.1136,5.0093,99.968,"ADAPTIVE STN 2"
"12452","RP3",63.4,37.0391,21.1143,5.0172,100.124,"ADAPTIVE STN 2"
"12453","RP3",63.2,37.0387,21.1138,5.0198,100.178,"ADAPTIVE STN 2"
"12454","RP3",63,37.0513,21.1901,5.0402,100.728,"ADAPTIVE STN 2"
"12455","RP3",62.8,37.0496,21.1772,5.0121,100.143,"ADAPTIVE STN 2"
"12456","RP3",62.6,37.0501,21.1791,5.0578,101.059,"ADAPTIVE STN 2"
"12457","RP3",62.2,37.0311,21.165,5.0208,100.316,"ADAPTIVE STN 2"
"12458","RP3",62,37.048,21.1533,5.0131,100.119,"ADAPTIVE STN 2"
"12459","RP3",61.8,37.0458,21.1462,5.0334,100.511,"ADAPTIVE STN 2"
"12460","RP3",61.6,37.0416,21.1275,5.0463,100.732,"ADAPTIVE STN 2"
"12461","RP3",61.4,37.0428,21.1326,5.0283,100.382,"ADAPTIVE STN 2"
"12462","RP3",61.2,37.045,21.1399,5.0282,100.395,"ADAPTIVE STN 2"
"12463","RP3",61,37.0488,21.1354,5.0394,100.614,"ADAPTIVE STN 2"
"12464","RP3",60.8,37.0436,21.1417,4.9949,99.733,"ADAPTIVE STN 2"
"12465","RP3",60.6,37.0514,21.1791,5.0238,100.381,"ADAPTIVE STN 2"
"12466","RP3",60.4,37.0518,21.1733,5.0245,100.384,"ADAPTIVE STN 2"
"12467","RP3",60,37.0738,21.1884,5.0374,100.648,"ADAPTIVE STN 2"
"12468","RP3",59.6,37.0138,21.1534,5.0354,100.606,"ADAPTIVE STN 2"
"12469","RP3",59.2,37.0257,21.1777,5.0239,100.41,"ADAPTIVE STN 2"
"12470","RP3",59,37.0533,21.1951,5.035,100.636,"ADAPTIVE STN 2"
"12471","RP3",58.8,37.0538,21.196,5.0506,100.95,"ADAPTIVE STN 2"
"12472","RP3",58.6,37.0529,21.2117,5.0531,101.027,"ADAPTIVE STN 2"
"12473","RP3",58.4,37.0568,21.2213,5.0161,100.306,"ADAPTIVE STN 2"
"12474","RP3",58.2,37.0577,21.224,5.0231,100.452,"ADAPTIVE STN 2"
"12475","RP3",58,37.0597,21.2398,5.0321,100.66,"ADAPTIVE STN 2"
"12476","RP3",57.8,37.0705,21.313,5.0431,101.02,"ADAPTIVE STN 2"
"12477","RP3",57,37.0609,21.3042,5.0554,101.257,"ADAPTIVE STN 2"
"12478","RP3",56.8,37.0689,21.3107,5.0491,101.136,"ADAPTIVE STN 2"
"12479","RP3",56.6,37.0686,21.3101,5.0176,100.502,"ADAPTIVE STN 2"
"12480","RP3",56.4,37.0683,21.3098,5.0133,100.416,"ADAPTIVE STN 2"
"12481","RP3",56.2,37.0682,21.3078,5.0198,100.542,"ADAPTIVE STN 2"
"12482","RP3",56,37.07,21.3041,5.0304,100.75,"ADAPTIVE STN 2"
"12483","RP3",55.8,37.0693,21.3066,5.0235,100.614,"ADAPTIVE STN 2"
"12484","RP3",55.6,37.0687,21.3071,5.026,100.666,"ADAPTIVE STN 2"
"12485","RP3",55.4,37.0671,21.3056,5.0313,100.767,"ADAPTIVE STN 2"
"12486","RP3",55.2,37.0682,21.3055,5.0242,100.626,"ADAPTIVE STN 2"
"12487","RP3",54.6,37.0275,21.2989,5.0165,100.507,"ADAPTIVE STN 2"
"12488","RP3",54.4,37.0708,21.3384,5.0254,100.711,"ADAPTIVE STN 2"
"12489","RP3",54.2,37.0701,21.3396,5.0259,100.724,"ADAPTIVE STN 2"
"12490","RP3",53.8,37.0749,21.3397,5.0376,100.953,"ADAPTIVE STN 2"
"12491","RP3",53.6,37.0742,21.3415,5.0246,100.704,"ADAPTIVE STN 2"
"12492","RP3",53.4,37.0741,21.3586,5.0336,100.913,"ADAPTIVE STN 2"
"12493","RP3",53,37.1016,21.3926,5.0493,101.27,"ADAPTIVE STN 2"
"12494","RP3",52.8,37.08,21.3818,5.042,101.128,"ADAPTIVE STN 2"
"12495","RP3",52.6,37.0805,21.3785,5.0365,101.011,"ADAPTIVE STN 2"
"12496","RP3",52.4,37.0755,21.3872,5.0456,101.206,"ADAPTIVE STN 2"
"12497","RP3",52.2,37.0748,21.3994,5.0722,101.763,"ADAPTIVE STN 2"
"12498","RP3",52,37.0754,21.3945,5.0603,101.515,"ADAPTIVE STN 2"
"12499","RP3",51.8,37.0766,21.3952,5.0434,101.177,"ADAPTIVE STN 2"
"12500","RP3",51.6,37.0767,21.395,5.0065,100.437,"ADAPTIVE STN 2"
"12501","RP3",51.4,37.0763,21.3957,5.0334,100.978,"ADAPTIVE STN 2"
"12502","RP3",51.2,37.0765,21.3983,5.0787,101.892,"ADAPTIVE STN 2"
"12503","RP3",51,37.0767,21.4008,5.0756,101.834,"ADAPTIVE STN 2"
"12504","RP3",50.8,37.079,21.4024,5.0185,100.693,"ADAPTIVE STN 2"
"12505","RP3",50.6,37.0781,21.4026,5.0311,100.944,"ADAPTIVE STN 2"
"12506","RP3",50.4,37.0783,21.4024,5.0363,101.05,"ADAPTIVE STN 2"
"12507","RP3",50.2,37.0787,21.4024,5.0461,101.247,"ADAPTIVE STN 2"
"12508","RP3",50,37.0789,21.4022,5.0572,101.469,"ADAPTIVE STN 2"
"12509","RP3",49.8,37.0789,21.4025,5.0212,100.746,"ADAPTIVE STN 2"
"12510","RP3",49.6,37.0787,21.4033,5.027,100.865,"ADAPTIVE STN 2"
"12511","RP3",49.4,37.0793,21.4035,5.0598,101.523,"ADAPTIVE STN 2"
"12512","RP3",49.2,37.0792,21.4062,5.0529,101.391,"ADAPTIVE STN 2"
"12513","RP3",48.8,37.1051,21.4216,5.074,101.815,"ADAPTIVE STN 2"
"12514","RP3",48.4,37.0546,21.3919,5.0855,102.046,"ADAPTIVE STN 2"
"12515","RP3",48,37.0443,21.3864,5.0289,100.909,"ADAPTIVE STN 2"
"12516","RP3",47.8,37.0793,21.411,4.9949,100.234,"ADAPTIVE STN 2"
"12517","RP3",47.6,37.0792,21.4135,5.0292,100.927,"ADAPTIVE STN 2"
"12518","RP3",47.4,37.0788,21.4169,5.071,101.772,"ADAPTIVE STN 2"
"12519","RP3",47.2,37.0805,21.4191,5.0027,100.407,"ADAPTIVE STN 2"
"12520","RP3",47,37.08,21.418,5.067,101.695,"ADAPTIVE STN 2"
"12521","RP3",46.8,37.0796,21.4155,5.0575,101.5,"ADAPTIVE STN 2"
"12522","RP3",46.2,37.0425,21.3993,5.0399,101.156,"ADAPTIVE STN 2"
"12523","RP3",45.8,37.0807,21.4248,5.0661,101.687,"ADAPTIVE STN 2"
"12524","RP3",45.6,37.0809,21.4253,5.041,101.188,"ADAPTIVE STN 2"
"12525","RP3",45.4,37.0797,21.4231,5.0415,101.192,"ADAPTIVE STN 2"
"12526","RP3",45.2,37.0801,21.4245,5.05,101.366,"ADAPTIVE STN 2"
"12527","RP3",45,37.0801,21.4256,5.0654,101.677,"ADAPTIVE STN 2"
"12528","RP3",44.8,37.0799,21.4256,5.0751,101.872,"ADAPTIVE STN 2"
"12529","RP3",44.6,37.0799,21.4266,5.0583,101.536,"ADAPTIVE STN 2"
"12530","RP3",44.2,37.0693,21.4215,5.0482,101.337,"ADAPTIVE STN 2"
"12531","RP3",43.6,37.0819,21.4285,5.0593,101.558,"ADAPTIVE STN 2"
"12532","RP3",43.4,37.0802,21.4285,5.0759,101.892,"ADAPTIVE STN 2"
"12533","RP3",43.2,37.0806,21.4289,5.0578,101.53,"ADAPTIVE STN 2"
"12534","RP3",42.8,37.0801,21.4289,5.0656,101.687,"ADAPTIVE STN 2"
"12535","RP3",42.6,37.0814,21.4293,5.0729,101.835,"ADAPTIVE STN 2"
"12536","RP3",42.4,37.0808,21.4322,5.0583,101.546,"ADAPTIVE STN 2"
"12537","RP3",42,37.0503,21.4166,5.0369,101.12,"ADAPTIVE STN 2"
"12538","RP3",41.8,37.0807,21.4362,5.0462,101.311,"ADAPTIVE STN 2"
"12539","RP3",41.4,37.0529,21.4255,5.0644,101.685,"ADAPTIVE STN 2"
"12540","RP3",41.2,37.08,21.4426,5.0316,101.029,"ADAPTIVE STN 2"
"12541","RP3",41,37.0802,21.4429,5.0702,101.805,"ADAPTIVE STN 2"
"12542","RP3",40.8,37.0801,21.4426,5.044,101.278,"ADAPTIVE STN 2"
"12543","RP3",40.6,37.0804,21.4411,5.067,101.737,"ADAPTIVE STN 2"
"12544","RP3",40.4,37.0805,21.4405,5.0898,102.193,"ADAPTIVE STN 2"
"12545","RP3",40.2,37.0804,21.4413,5.0938,102.276,"ADAPTIVE STN 2"
"12546","RP3",40,37.0799,21.4451,5.0696,101.796,"ADAPTIVE STN 2"
"12547","RP3",39.8,37.0795,21.459,5.0604,101.636,"ADAPTIVE STN 2"
"12548","RP3",39.6,37.0794,21.4661,5.0662,101.766,"ADAPTIVE STN 2"
"12549","RP3",39.4,37.0809,21.4691,5.0344,101.132,"ADAPTIVE STN 2"
"12550","RP3",39.2,37.0806,21.4669,5.0474,101.39,"ADAPTIVE STN 2"
"12551","RP3",39,37.0814,21.4896,5.059,101.664,"ADAPTIVE STN 2"
"12552","RP3",38.8,37.0855,21.5401,5.0591,101.76,"ADAPTIVE STN 2"
"12553","RP3",38.4,37.0942,21.5512,5.0523,101.644,"ADAPTIVE STN 2"
"12554","RP3",38.2,37.0856,21.5523,5.0481,101.561,"ADAPTIVE STN 2"
"12555","RP3",37.6,37.1105,21.5959,5.0492,101.653,"ADAPTIVE STN 2"
"12556","RP3",37.4,37.0888,21.6074,5.0552,101.805,"ADAPTIVE STN 2"
"12557","RP3",37.2,37.0986,21.6017,5.0335,101.366,"ADAPTIVE STN 2"
"12558","RP3",37,37.0994,21.6018,5.0447,101.591,"ADAPTIVE STN 2"
"12559","RP3",36.8,37.0971,21.5969,5.0564,101.816,"ADAPTIVE STN 2"
"12560","RP3",36.6,37.0987,21.5929,5.0411,101.502,"ADAPTIVE STN 2"
"12561","RP3",36.4,37.0978,21.5996,5.0212,101.112,"ADAPTIVE STN 2"
"12562","RP3",36.2,37.0997,21.5991,5.0411,101.513,"ADAPTIVE STN 2"
"12563","RP3",36,37.1004,21.6096,5.0434,101.578,"ADAPTIVE STN 2"
"12564","RP3",35.8,37.1045,21.6244,5.0351,101.441,"ADAPTIVE STN 2"
"12565","RP3",34.4,37.0668,21.6342,5.0014,100.831,"ADAPTIVE STN 2"
"12566","RP3",34.2,37.1149,21.6595,5.0349,101.507,"ADAPTIVE STN 2"
"12567","RP3",34,37.1105,21.6608,5.0407,101.623,"ADAPTIVE STN 2"
"12568","RP3",33.8,37.1105,21.6465,5.0365,101.512,"ADAPTIVE STN 2"
"12569","RP3",33.4,37.0699,21.6179,5.0209,101.186,"ADAPTIVE STN 2"
"12570","RP3",33,37.0694,21.6273,5.0365,101.52,"ADAPTIVE STN 2"
"12571","RP3",32.8,37.111,21.6518,5.0281,101.354,"ADAPTIVE STN 2"
"12572","RP3",32.6,37.111,21.6497,5.0332,101.454,"ADAPTIVE STN 2"
"12573","RP3",32.4,37.1114,21.6533,5.0444,101.685,"ADAPTIVE STN 2"
"12574","RP3",32.2,37.1103,21.6535,5.0209,101.211,"ADAPTIVE STN 2"
"12575","RP3",32,37.1114,21.6539,5.0366,101.528,"ADAPTIVE STN 2"
"12576","RP3",31.8,37.1111,21.6555,5.0417,101.633,"ADAPTIVE STN 2"
"12577","RP3",31,37.0876,21.6388,5.0208,101.209,"ADAPTIVE STN 2"
"12578","RP3",30.8,37.1117,21.6485,5.0185,101.155,"ADAPTIVE STN 2"
"12579","RP3",30.2,37.0762,21.6112,5.0293,101.342,"ADAPTIVE STN 2"
"12580","RP3",30,37.1106,21.6303,5.0624,102.005,"ADAPTIVE STN 2"
"12581","RP3",29.8,37.1114,21.6339,5.0334,101.428,"ADAPTIVE STN 2"
"12582","RP3",29.6,37.1116,21.6307,5.0486,101.728,"ADAPTIVE STN 2"
"12583","RP3",29.4,37.1108,21.6331,5.0227,101.21,"ADAPTIVE STN 2"
"12584","RP3",29.2,37.1114,21.6316,5.0421,101.598,"ADAPTIVE STN 2"
"12585","RP3",29,37.1103,21.633,5.0452,101.665,"ADAPTIVE STN 2"
"12586","RP3",28.8,37.11,21.6337,4.9994,100.741,"ADAPTIVE STN 2"
"12587","RP3",28.6,37.1118,21.6331,5.0326,101.411,"ADAPTIVE STN 2"
"12588","RP3",28.2,37.1681,21.6658,5.0178,101.112,"ADAPTIVE STN 2"
"12589","RP3",28,37.111,21.6338,5.0193,101.142,"ADAPTIVE STN 2"
"12590","RP3",27.8,37.1111,21.6268,5.0403,101.555,"ADAPTIVE STN 2"
"12591","RP3",27.4,37.1217,21.6252,5.0266,101.261,"ADAPTIVE STN 2"
"12592","RP3",27.2,37.1074,21.6202,5.0273,101.277,"ADAPTIVE STN 2"
"12593","RP3",27,37.1105,21.611,5.057,101.862,"ADAPTIVE STN 2"
"12594","RP3",26.8,37.1078,21.6149,5.0331,101.385,"ADAPTIVE STN 2"
"12595","RP3",26.6,37.1085,21.6226,5.0525,101.79,"ADAPTIVE STN 2"
"12596","RP3",26.4,37.1102,21.625,5.0329,101.402,"ADAPTIVE STN 2"
"12597","RP3",26.2,37.1082,21.6217,5.0595,101.93,"ADAPTIVE STN 2"
"12598","RP3",26,37.1091,21.6215,5.033,101.396,"ADAPTIVE STN 2"
"12599","RP3",25.8,37.1096,21.6148,5.0478,101.683,"ADAPTIVE STN 2"
"12600","RP3",25.6,37.1073,21.6102,5.0432,101.581,"ADAPTIVE STN 2"
"12601","RP3",25.4,37.1093,21.6234,5.0281,101.302,"ADAPTIVE STN 2"
"12602","RP3",25.2,37.1106,21.6227,5.0216,101.169,"ADAPTIVE STN 2"
"12603","RP3",25,37.1104,21.6224,5.0518,101.777,"ADAPTIVE STN 2"
"12604","RP3",24.8,37.1105,21.623,5.005,100.836,"ADAPTIVE STN 2"
"12605","RP3",24.6,37.1101,21.6219,5.0664,102.072,"ADAPTIVE STN 2"
"12606","RP3",24.4,37.1096,21.6224,5.0511,101.763,"ADAPTIVE STN 2"
"12607","RP3",24.2,37.1105,21.6226,5.0273,101.284,"ADAPTIVE STN 2"
"12608","RP3",24,37.1106,21.6237,5.0144,101.026,"ADAPTIVE STN 2"
"12609","RP3",23.8,37.1103,21.6233,5.0347,101.435,"ADAPTIVE STN 2"
"12610","RP3",23.6,37.11,21.6238,5.0469,101.68,"ADAPTIVE STN 2"
"12611","RP3",23.4,37.1106,21.6235,5.0238,101.214,"ADAPTIVE STN 2"
"12612","RP3",23.2,37.1103,21.6231,5.0423,101.587,"ADAPTIVE STN 2"
"12613","RP3",23,37.1105,21.6229,5.0455,101.65,"ADAPTIVE STN 2"
"12614","RP3",22.8,37.1109,21.6225,5.0386,101.511,"ADAPTIVE STN 2"
"12615","RP3",22.6,37.1107,21.6234,5.0604,101.953,"ADAPTIVE STN 2"
"12616","RP3",22.4,37.1106,21.6234,5.0642,102.028,"ADAPTIVE STN 2"
"12617","RP3",22.2,37.1105,21.6238,5.0484,101.713,"ADAPTIVE STN 2"
"12618","RP3",22,37.1105,21.6239,5.0575,101.894,"ADAPTIVE STN 2"
"12619","RP3",21.8,37.1106,21.6238,5.0344,101.431,"ADAPTIVE STN 2"
"12620","RP3",21.6,37.11,21.624,5.0362,101.465,"ADAPTIVE STN 2"
"12621","RP3",21.4,37.1107,21.6251,5.0289,101.322,"ADAPTIVE STN 2"
"12622","RP3",21.2,37.1108,21.6245,5.0239,101.22,"ADAPTIVE STN 2"
"12623","RP3",21,37.1108,21.6239,5.0425,101.593,"ADAPTIVE STN 2"
"12624","RP3",20.8,37.1107,21.6245,5.0484,101.713,"ADAPTIVE STN 2"
"12625","RP3",20.6,37.1106,21.6233,5.0059,100.854,"ADAPTIVE STN 2"
"12626","RP3",20.4,37.1109,21.6223,5.0347,101.433,"ADAPTIVE STN 2"
"12627","RP3",20.2,37.1121,21.6149,5.0289,101.304,"ADAPTIVE STN 2"
"12628","RP3",20,37.111,21.6166,5.0203,101.132,"ADAPTIVE STN 2"
"12629","RP3",19.8,37.1105,21.6139,5.0442,101.609,"ADAPTIVE STN 2"
"12630","RP3",19.6,37.1107,21.6232,5.0181,101.101,"ADAPTIVE STN 2"
"12631","RP3",19.2,37.1115,21.6231,5.0478,101.698,"ADAPTIVE STN 2"
"12632","RP3",19,37.111,21.6199,5.0311,101.356,"ADAPTIVE STN 2"
"12633","RP3",18.8,37.1092,21.6253,5.0406,101.556,"ADAPTIVE STN 2"
"12634","RP3",18.6,37.1108,21.6231,5.0643,102.03,"ADAPTIVE STN 2"
"12635","RP3",18.4,37.1108,21.6198,5.0403,101.54,"ADAPTIVE STN 2"
"12636","RP3",18.2,37.1098,21.6167,5.051,101.75,"ADAPTIVE STN 2"
"12637","RP3",18,37.1096,21.6166,5.0627,101.985,"ADAPTIVE STN 2"
"12638","RP3",17.8,37.1099,21.6164,5.0262,101.25,"ADAPTIVE STN 2"
"12639","RP3",17.6,37.1102,21.6176,5.0511,101.754,"ADAPTIVE STN 2"
"12640","RP3",17.4,37.1104,21.6175,5.068,102.094,"ADAPTIVE STN 2"
"12641","RP3",17.2,37.1089,21.6149,5.0208,101.138,"ADAPTIVE STN 2"
"12642","RP3",17,37.1077,21.6148,5.0341,101.405,"ADAPTIVE STN 2"
"12643","RP3",16.8,37.1096,21.6119,5.0156,101.028,"ADAPTIVE STN 2"
"12644","RP3",16.6,37.1089,21.6158,5.0457,101.642,"ADAPTIVE STN 2"
"12645","RP3",16.4,37.1092,21.6136,5.0129,100.977,"ADAPTIVE STN 2"
"12646","RP3",16.2,37.109,21.6141,5.0468,101.66,"ADAPTIVE STN 2"
"12647","RP3",16,37.1081,21.613,5.0357,101.434,"ADAPTIVE STN 2"
"12648","RP3",15.8,37.1085,21.6145,5.0325,101.374,"ADAPTIVE STN 2"
"12649","RP3",15.6,37.1085,21.6147,5.0411,101.546,"ADAPTIVE STN 2"
"12650","RP3",15.4,37.1087,21.6145,5.0321,101.365,"ADAPTIVE STN 2"
"12651","RP3",15.2,37.1087,21.6139,5.0352,101.426,"ADAPTIVE STN 2"
"12652","RP3",15,37.109,21.6114,5.0356,101.431,"ADAPTIVE STN 2"
"12653","RP3",14.8,37.108,21.6122,5.0324,101.365,"ADAPTIVE STN 2"
"12654","RP3",14.6,37.1082,21.6067,5.0619,101.952,"ADAPTIVE STN 2"
"12655","RP3",14.4,37.1081,21.6105,5.0284,101.282,"ADAPTIVE STN 2"
"12656","RP3",14.2,37.1091,21.6104,5.0403,101.524,"ADAPTIVE STN 2"
"12657","RP3",14,37.109,21.6094,5.0613,101.945,"ADAPTIVE STN 2"
"12658","RP3",13.8,37.1096,21.6073,5.0852,102.423,"ADAPTIVE STN 2"
"12659","RP3",13.6,37.109,21.5994,5.0456,101.609,"ADAPTIVE STN 2"
"12660","RP3",13.4,37.109,21.6003,5.0497,101.695,"ADAPTIVE STN 2"
"12661","RP3",13.2,37.1092,21.6003,5.053,101.761,"ADAPTIVE STN 2"
"12662","RP3",13,37.1093,21.5996,5.0693,102.087,"ADAPTIVE STN 2"
"12663","RP3",12.6,37.0678,21.5716,5.0286,101.26,"ADAPTIVE STN 2"
"12664","RP3",12.4,37.1086,21.5965,5.0509,101.712,"ADAPTIVE STN 2"
"12665","RP3",12.2,37.1082,21.5954,5.0184,101.055,"ADAPTIVE STN 2"
"12666","RP3",12,37.1082,21.596,5.0117,100.92,"ADAPTIVE STN 2"
"12667","RP3",11.8,37.1083,21.5968,5.0269,101.229,"ADAPTIVE STN 2"
"12668","RP3",11.6,37.109,21.5952,5.0338,101.365,"ADAPTIVE STN 2"
"12669","RP3",11.4,37.1094,21.5867,5.0186,101.045,"ADAPTIVE STN 2"
"12670","RP3",11.2,37.1098,21.5911,5.0174,101.027,"ADAPTIVE STN 2"
